gene,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue
SLC35E4,0.0612785690626035,-0.0715368073688142,1.0163857427405845e-07,-0.0482361807806011,1265.5630812708082
FBXO4,0.0612785690626035,-0.2505572505831863,2.1458290550396183e-124,-0.0742997434880453,281.4181296147636
ACADS,0.0612785690626035,-0.4532772684146856,0.0,0.0344681534643491,2348.469462731848
STAT3,0.0612785690626035,0.0345316848390953,6.959738173379263,-0.1116223823960248,14.52507241451459
ASNSD1,0.0612785690626035,-0.023157192482678,2073.3890214825806,-0.2102092046322948,3.743289300829287e-05
HEBP1,0.060947333554157,-0.1568871988770841,1.4985404924742931e-46,0.0054475946374081,6011.600690811807
PGPEP1,0.060947333554157,-0.0919157236089386,2.387473189943932e-14,0.0641904433326573,531.812974903956
DCXR,0.0607817157999337,-0.0213327845682857,1329.199704355253,0.0961182420626052,56.09101993677225
WDR18,0.0606160980457105,-0.1019611119749971,3.2834732209164386e-18,0.0030290201587349,6370.239012159999
NAAA,0.0606160980457105,-0.2235462392911701,5.88669785678004e-42,-0.0998434063614245,41.18733839349044
LATS2,0.0606160980457105,-0.2522930118119528,3.2825120677276757e-126,-0.1437176378236948,0.5048900934582019
GCHFR,0.0606160980457105,-0.1852934309780401,4.1886102489026883e-66,-0.1321344823656136,1.8552271409051968
TYSND1,0.0606160980457105,-0.0949256756473201,1.822621169286089e-15,-0.1193742062683738,6.922745348014375
SLC29A1,0.0606160980457105,-0.3702098968930211,3.5442136065764086e-285,0.1328870464845482,1.7100790768576517
KCNK15,0.0606160980457105,-0.1435965866066229,1.4518078864085606e-38,-0.0039017709944091,6240.513113816748
TRIM7,0.0605056862095616,-0.1092873439310783,1.3247129564262358e-10,-0.1622378053336639,0.0508789389125036
AP3M2,0.0601744507011151,-0.0448259806836574,84.75104161228253,0.1175380878913777,8.284085658806767
ISCU,0.0599536270288174,-0.0558134252847801,1748.3091646072182,-0.2427823073663485,9.326177841759262e-08
RAPH1,0.0599536270288174,-0.0290912783184364,289.0727473639561,0.1679960567017432,0.0236023217521464
SART3,0.0599536270288174,-0.0558134252847801,1748.3091646072182,-0.0199461629019809,3985.636642330916
TMEM44,0.0598432151926686,-0.0384737200388594,18.88296448100181,-0.0516713122309884,1064.7739470442127
ARL1,0.0597328033565198,-0.058801688991969,294.3447039365986,-0.1392955888541983,0.839836259065439
C9orf116,0.0596223915203709,-0.0199232099297861,499.0149665154949,-0.0277612236774239,3044.30252752873
RPRML,0.0595395826432593,-0.0995180319359171,6.330251048772882e-11,-0.0970125994219346,52.12943331467287
PCM1,0.0594567737661477,-0.0126199980248535,1.7503171049655156e-45,-0.0378001245782655,2043.8641114003449
MAP3K5,0.0594567737661477,-0.0040803956505854,6538.930533369821,-0.2917741569141902,1.8954409465674008e-12
SOCS1,0.0593739648890361,-0.0527954264487508,113.4134839861889,-0.0871841010322672,113.0211987216388
CNNM2,0.0592911560119244,0.0248311899190719,157.71531770691595,-0.1151426728174631,10.431303306408768
DDX19A,0.0591255382577012,-0.0110613731524699,4693.480997137956,0.0581607272843141,752.5344176291163
PREX1,0.0591255382577012,-0.0951445565650199,0.0066745717706654,-0.1566380212567382,0.1047351067527518
TLE6,0.0590427293805896,-0.0019269168632081,7695.061762957102,0.0059708976210996,5934.414612387178
DDX27,0.0589599205034779,-0.1564203924182214,2.9785542010882517e-46,0.1434767440143584,0.5192815362779694
LAMA5,0.0589599205034779,0.0060031204247423,4794.192472437411,-0.0384537341073731,1987.3454706590576
IL17RC,0.0589599205034779,-0.0014826920302838,7473.383505701066,-0.110474677298154,16.148929721812312
ZNF696,0.0588495086673291,-0.047489654934207,0.1993345745406318,-0.1973152710131416,0.0003130805531386
HELZ,0.0587943027492547,-0.0294423487716279,24.54681104024239,0.0290634635571427,2900.724632422472
IDH3B,0.0587114938721431,-0.088682786176938,3.4760496519528863e-09,0.0124016608438836,5005.279227275038
ZNF284,0.0586286849950314,-0.2750934159893868,2.1705027327295158e-151,-0.1314616364010357,1.9946803973105625
AUH,0.0586286849950314,-0.0797825180422335,3.3133018974811316e-10,-0.1594751696170969,0.0728720027120407
ADAM22,0.0586286849950314,-0.1287653496614962,5.2195450965321634e-23,-0.0482084133819966,1267.2928168552453
RNPC3,0.0584630672408082,0.0407676225803698,2.3079699225577497,-0.2339126538268364,5.226240395818046e-07
BUB1B,0.0584630672408082,0.0143124555226058,2403.470642103709,0.0008327316522528,6697.670995708614
EEF1A2,0.0584630672408082,-0.1709412292435931,1.0514525449940685e-52,-0.0624296286370798,590.0165058208314
ARL10,0.0584630672408082,-0.2838682865855741,4.393376725523906e-121,-0.043308625522608,1600.4523310059092
SPTBN4,0.0584216628022523,-0.1056556639051415,8.631266171359171e-18,0.0723178085843271,320.5550625474998
BLVRB,0.0584216628022523,-0.1056556639051415,8.631266171359171e-18,-0.0222632068215383,3692.9933865569824
STX11,0.0584078613227337,-0.0462469445011724,6575.808524708524,-0.2431757792654349,8.625855026191423e-08
GDAP1,0.0582974494865849,-0.237981666892743,6.2312499019612e-99,-0.0484690946300667,1251.1225613585937
DPH2,0.0582974494865849,-0.0690331197105605,3.980834814811991,-0.0639306979743285,540.0932952565538
SPRY1,0.0581870376504361,-0.1093141135121031,1.6185094396110222e-19,-0.060490473170271,659.9437802571575
GNPTAB,0.0579662139781384,-0.0107531998258895,2597.5744295078384,0.0559663324833839,848.8347036885508
HNRNPF,0.0579662139781384,-0.2789413184330436,6.901096528605757e-156,-0.0081338529764706,5617.472173788947
FNDC3A,0.0578005962239152,-0.113758416075383,0.0033416128768161,-0.0455412048004926,1441.6777126040126
TGIF1,0.0576349784696919,-0.0996606355634746,2.695627882331465e-17,0.0926414539500955,74.16698519391657
STX8,0.0576349784696919,-0.0328816154538585,2160.195042224092,-0.0805812394845911,182.98615898742872
SLC30A9,0.0576349784696919,-0.0764151351451373,127.64770331355336,-0.1918444420177589,0.0007395237150566
TMED4,0.0576349784696919,-0.0166604490612719,4661.290405564797,-0.1145272009914243,11.060143963068551
ABL1,0.0576349784696919,-0.1037468391779333,6.362290699552779e-19,0.1101109635661542,16.697152474362415
HLA-DOA,0.0576349784696919,-0.214469475049281,8.542317188680142e-90,0.0324460981012654,2546.7322808853114
CHAC1,0.0576349784696919,-0.0633721088784961,0.0019209554367581,0.0293041675449299,2874.624871806579
FAM135A,0.0573037429612454,-0.2206114028548964,3.5623416841749817e-81,-0.0430315485066085,1620.9876695456016
DHRS3,0.0573037429612454,-0.2741339334066694,5.536230024767779e-135,0.179693358835196,0.0045720459276051
MOCS2,0.0571617848861969,-0.0699355637868245,0.7005129924700835,-0.0786869536686694,208.944202180146
BBS7,0.0571381252070221,-0.2335981284540299,9.034349608319923e-64,-0.1164803517508168,9.17632472308701
BTF3,0.0571381252070221,-0.045736487147251,5.973157050231718,-0.0285291512530693,2959.151728406988
RASSF5,0.0569725074527989,-0.0493567643509456,0.0248586987580347,-0.0918021725273431,79.23900628425274
CCDC115,0.0569725074527989,-0.007017584312141,6741.0546533819,-0.1662017465619907,0.0300690802681979
IMP4,0.0569725074527989,-0.007017584312141,6741.0546533819,0.0126507263427028,4970.217918464036
TLE3,0.0568620956166501,-0.0952607076144043,1.3338527747071504e-10,0.0440487553504809,1546.501881103954
DCDC1,0.0568400132494203,-0.0815204514117952,2.178949525691253e-09,-0.0069595470012806,5789.097128670879
DNAJC24,0.0568400132494203,-0.0815204514117952,2.178949525691253e-09,-0.0240653930007294,3473.030254555772
SUGT1,0.0568068896985756,-0.0241678612527508,1672.513978188876,-0.1086579265499225,19.06107274921509
CPT1A,0.0566412719443524,-0.1546986453250497,3.6061446237170614e-45,-0.0770855331431854,233.29150032066812
VKORC1,0.0566412719443524,-0.0424277489603108,0.4960550302969296,-0.1790417002321315,0.00502428226741
HMGN4,0.0566412719443524,0.0147254688651241,1374.4530241973305,-0.1521255410188115,0.1840931557701353
REPS1,0.0566412719443524,0.0152423821315505,1254.3070870182707,0.026158087068078,3226.477228261514
GRIN2C,0.0564756541901291,0.0411688415013405,3.6542476617361737,-0.0019077661311437,6537.270541150289
DGAT2,0.0563100364359059,-0.0417327019987938,43.64723946838931,-0.2641099389764956,1.1097652623054543e-09
AGBL5,0.0563100364359059,-0.1134452186771784,3.938861868152427e-23,-0.0784409309660361,212.53674079076305
GTF3A,0.0563100364359059,0.0082158164849267,3674.444984712045,-0.0689027398079239,398.68817320554007
ATAD3B,0.0563100364359059,-0.1204790901008794,0.0007086114823184,0.1367502902756207,1.118066069481376
SPTBN1,0.0559788009274594,-0.003373825754787,6304.699692673072,0.0586054674305746,734.1096443831423
BCAT2,0.0559788009274594,-0.1328788839209026,1.179452275231212e-32,-0.0743484753674459,280.5091200223146
CCDC77,0.0559788009274594,0.0581048843238419,0.0003124308300239,-0.2272765758072218,1.814115787818811e-06
RARA,0.0558683890913105,0.0047589818774103,3769.2862162698593,-0.2518701449608085,1.4839700123006493e-08
ABCG4,0.0558463067240808,-0.0753831200263479,2.753331260992137e-07,-0.0786905862645801,208.89154964515888
ZNF419,0.0558131831732361,-0.5444404807878527,0.0,-0.157175440725615,0.0978276811405104
GFRA3,0.0556475654190129,-0.2738650702508756,5.715353198328719e-150,-0.0349669208445405,2301.118846818032
ITGA3,0.0556475654190129,-0.0890334022188416,2.606614025186147e-13,0.0034675639707187,6305.016914116784
SLC25A33,0.055537153582864,-0.0984830431163462,1.1328888581303665e-15,-0.0271413835591926,3114.036615222329
C6orf226,0.0554267417467152,-0.0868287547985825,1.919192102236711e-05,-0.0416319998427712,1727.5511769719762
KLF16,0.0553163299105664,-0.0423860573425315,0.5039554635211175,-0.2729834172145531,1.5541785759013142e-10
MIAT,0.0552500828088771,-0.0823707256789312,0.0333907046186957,-0.0603161368884937,666.5417038334356
SFXN1,0.0552059180744175,-0.2165521414830628,8.216859112599917e-83,-0.108331525043606,19.63239097788382
ARG2,0.0550513415038092,-0.0736025869634287,2.3608875847147573e-05,-0.0219061297128121,3737.385757075083
PANK1,0.0549850944021199,-0.0665865621566297,2.3674504466573147e-06,-0.004594250561726,6137.814932494624
DPYD,0.0549850944021199,-0.0382486609534155,2.471241821694543,-0.2013965679396707,0.0001622520034184
TMEM128,0.054874682565971,-0.0360178190310501,8260.790722497626,-0.1963984186205596,0.0003622118070334
HAUS3,0.0547642707298222,-0.0097530441201197,5698.86058333207,-0.0414730631414572,1739.9538177405925
SNX24,0.0547090648117478,-0.0971385753400746,0.3417393919721143,0.0148670948852331,4662.030428582227
FAM160B1,0.0546538588936734,-0.0285909851486632,57.19520256901762,-0.2000428446540925,0.0002020878404483
SERF2,0.0546538588936733,-0.0394167016521538,47.48997928981442,-0.1611658256668633,0.0585312434236278
MESP1,0.0543226233852269,-0.0743379334596039,1.5600957725076017e-08,0.0555686978186748,867.2690635886937
PFKFB2,0.0543226233852269,-0.1207563167083066,1.5777151640548598e-26,-0.0898268875357259,92.40614121575436
NFKB2,0.0543226233852269,-0.0311917661511091,5453.551257054244,-0.014120554824387,4765.043028692024
DTX1,0.0543226233852269,-0.1688123964484083,2.4141190520719868e-54,-0.0101559116620109,5324.916731087548
CYB5A,0.0541017997129292,-0.1971012634525577,1.2632246994812353e-65,0.1138806052674021,11.75813929049888
LRGUK,0.0539913878767803,-0.1272833645373489,9.345617910231935e-30,0.0245244721581951,3418.113215287822
BAG3,0.0539913878767803,0.0148507940950737,1344.7521367960517,0.1449350683506751,0.4377384649339069
NTNG2,0.0539913878767803,-0.1569887905067273,1.293589488833263e-46,-0.1123036704361905,13.633259004441792
DOC2A,0.0539913878767803,-0.0930136758529861,9.430627980067783e-15,-0.0079886639862724,5638.628523115164
PLEKHO1,0.0539913878767803,-0.0493523260848609,0.0248780715767729,-0.0584134303070111,742.0211793121856
SEC16A,0.0539913878767803,-0.0193394707938743,565.1592405578937,-0.0289925589357099,2908.43914252598
TUBD1,0.0539251407750911,0.0390524134171636,5398.197256279662,-0.2961389592029529,6.488820154408754e-13
RPS6KB1,0.0539251407750911,0.0390524134171636,5398.197256279662,-0.0672604990710305,441.54245816334566
SUMO1,0.0536601523683338,0.0019503567669262,4582.542235679658,-0.2550056201579009,7.736562376046166e-09
TTC26,0.0534945346141106,-0.0690240118142375,5.873704744328913e-06,-0.1306117406523785,2.184845344726157
TNFRSF10D,0.0533289168598873,-0.6204128021904355,0.0,-0.0848659285177824,134.3161611933621
WDR26,0.0533289168598873,-0.0896610127609592,1.5539711002685066e-13,0.0106885404127557,5248.5663453466
TMEM8B,0.0533289168598873,-0.132015584957563,3.3670889426897607e-32,0.0877587511341136,108.22403131222109
ZNF593,0.0533289168598873,-0.0581835738384693,1862.993478010532,0.0383542768280946,1995.8773810034616
CXCR4,0.0533289168598873,-0.2957764992197652,2.0742615145907797e-176,0.226749354366105,1.999373978231235e-06
E2F3,0.0530390857899966,0.0345446113060224,4111.4912597296525,-0.1817527192504918,0.0033859628010107
MZF1,0.0529976813514408,-0.0815205698990805,0.0872165671874284,-0.0672647788952216,441.42603184767785
NFIL3,0.0529976813514408,-0.0483370395738851,0.0395859229298362,0.1243048748107738,4.222289289821319
PRPF8,0.0528320635972176,-0.0690438345728541,79.51917966407187,0.0871955232832126,112.92405953831826
HSPA2,0.0528084039180428,-0.0633678401181822,6.57595136969266,0.0033871711309324,6316.967981653111
DYRK3,0.0526664458429943,-0.0411898067541063,1509.7610221201865,-0.0399637767451103,1860.8128060013928
ZNF720,0.0526664458429943,-0.0586003457872091,0.0002398578159018,-0.0912493778417223,82.74524632901979
RNF182,0.0526664458429943,-0.1823751236458028,1.4551621937876209e-56,-0.0432734962318545,1603.0456827592816
GMIP,0.0526664458429943,0.0114347367862392,2348.0803508793665,-0.2281442112145654,1.545050634435965e-06
PPDPF,0.052600198741305,-0.1513932319944002,1.0267698032034089e-17,0.2625107106786586,1.569431872964691e-09
TBCEL,0.0525008280887711,-0.2470495913761873,8.61415416150134e-81,-0.0853036169207513,130.04642683834234
RAP2A,0.0523352103345478,-0.0500528288370452,0.0179624984528683,0.0111578461182964,5181.562575991466
PLEKHM3,0.0523352103345478,-0.0921564146515486,2.3371973359638292e-14,-0.1569019490613699,0.1012868093682327
EIF3B,0.0523352103345478,-0.0948027290530915,1.394763814364897e-06,0.029077835976473,2899.1623505637112
NMD3,0.0523352103345478,-0.02718408408789,84.77546453302429,-0.0026237226466535,6430.57467182665
SRP72,0.0523352103345478,0.103220055004192,9.971686329207044e-19,-0.0941254572465884,65.89978348965958
GLB1L,0.0523352103345478,-0.08692741365006,0.0332015994388585,0.034198047549916,2374.3692413544813
ZNF3,0.0523352103345478,-0.0641015017946824,1.0578135854002238e-05,-0.1084596715413138,19.40625445697151
METTL5,0.0523352103345478,-0.0335484567568656,12.56611132016026,-0.1149854256997046,10.588761933142752
MRPL4,0.0521695925803246,-0.0402296787091747,1614.9806357684558,0.012316965214375,5017.220580934529
KREMEN2,0.0520039748261013,0.0021806564976705,7036.621607554272,-0.0410692902955618,1771.7397017257492
ZNF395,0.0520039748261013,-0.1391794637201094,4.5141452679844334e-36,0.0767072084422604,239.3844576481595
SCYL1,0.0520039748261013,0.0678224713300328,1.0991596612455632e-06,-0.1426258136327186,0.5732776302381742
CCNL1,0.0520039748261013,-0.0787345430784085,7.095767951067956e-10,0.0609111317937722,644.2381329638
STAM2,0.0520039748261013,0.0488854944707086,0.0308356515238975,-0.3151362346236243,4.9113934568924265e-15
DTNBP1,0.0518935629899525,-0.1719783912727319,3.3426225027450715e-31,-0.06946645215214,384.79736101307753
AK2,0.0518383570718781,-0.0518847762178811,0.0934315782192455,-0.0358607058414753,2217.810729942202
UBE2T,0.0516727393176548,-0.0590873805665582,0.0001832897944171,0.0341402584225927,2379.933942463432
ESAM,0.0516727393176548,-0.0254988137249204,390.8004575059517,-0.0928385691092232,73.01835903178612
SLC30A5,0.0516727393176548,-0.0438839174335058,13.712028267296589,-0.2083526541274812,5.126053723414271e-05
PPP3CB,0.0515071215634315,-0.0701056336010031,185.11001653169404,-0.1654932521336742,0.03306291129265
ZNF507,0.0515071215634315,-0.0557911027729334,0.0087324122185969,-0.0566713626337456,816.9010527559706
NR2C1,0.0514519156453571,-0.0605782508730282,0.0244241781684919,-0.0040192165048006,6223.079664005785
SNORA24,0.0513415038092083,-0.0140311925882755,1736.6914603056991,,
ATF3,0.0513415038092083,-0.0291468954510972,48.769609980344505,0.2011333017307206,0.0001693499480604
PLK1,0.0513415038092083,-0.1435492989094191,1.5453238199260227e-38,-0.003282787270906,6332.489153575515
ACVR1B,0.0513415038092083,-0.056229877307212,0.000847146385414,-0.1236620386466445,4.50804016097636
MFGE8,0.0510102683007618,-0.068500456508748,7.182946726412336e-07,-0.1031705606619471,30.99681146310508
NOTUM,0.0510102683007618,-0.0411685947863976,0.8158300085451065,0.0357246885588665,2230.360730190423
POLR3K,0.0506790327923153,-0.0294780893478357,44.28640927776113,-0.1878591741531675,0.0013619968824942
ATMIN,0.0506790327923153,-0.0791123863581877,5.432759978060818e-10,-0.1525128722269014,0.1755019504813716
BCKDK,0.0506790327923153,-0.0524512684188923,0.0233682654423821,-0.0795773322019445,196.37422218343053
ARL4C,0.0506790327923153,-0.0713278360210537,1.1658694440770065e-07,0.2024092542938317,0.000137539992964
MRPL37,0.0505843940756163,-0.0032399173951927,5856.9936856331615,-0.0070645639054046,5773.703337252261
CYB5RL,0.0505843940756163,-0.0032399173951927,5856.9936856331615,-0.0986530678398109,45.50837972997923
KLHL17,0.050513415038092,-0.014790742517671,833.4346114744583,0.0954348822267339,59.29694970860135
NOC2L,0.050513415038092,-0.014790742517671,833.4346114744583,0.0486593345092828,1239.4184872245153
TBL3,0.0504582091200176,-0.0625574061223381,0.0074390465364669,-0.0013776350334517,6616.346503539272
PACSIN3,0.0503477972838688,0.1951996712043611,1.0012259170255024e-73,-0.0366123638207258,2149.2856484473823
LARP4,0.0503477972838688,-0.001852625777768,7241.218012930042,-0.116188553620124,9.437591254020823
